Procsessing: (10,) Accuracy: 0.8913043478260869 Max: 0.8913043478260869
Procsessing: (20, 40, 80) Accuracy: 0.8152173913043478 Max: 0.8913043478260869
Procsessing: (20, 50, 10) Accuracy: 0.7934782608695652 Max: 0.8913043478260869
Procsessing: (20, 50, 30) Accuracy: 0.8043478260869565 Max: 0.8913043478260869
Procsessing: (20, 50, 40) Accuracy: 0.7554347826086957 Max: 0.8913043478260869
Procsessing: (20, 50, 60) Accuracy: 0.8097826086956522 Max: 0.8913043478260869
Procsessing: (20, 50, 70) Accuracy: 0.8097826086956522 Max: 0.8913043478260869
Procsessing: (20, 50, 80) Accuracy: 0.782608695652174 Max: 0.8913043478260869
Procsessing: (20, 60, 10) Accuracy: 0.7771739130434783 Max: 0.8913043478260869
Procsessing: (20, 60, 30) Accuracy: 0.7880434782608695 Max: 0.8913043478260869
Procsessing: (20, 60, 40) Accuracy: 0.8152173913043478 Max: 0.8913043478260869
Procsessing: (20, 60, 50) Accuracy: 0.8260869565217391 Max: 0.8913043478260869
Procsessing: (20, 60, 70) Accuracy: 0.782608695652174 Max: 0.8913043478260869
Procsessing: (20, 60, 80) Accuracy: 0.8043478260869565 Max: 0.8913043478260869
Procsessing: (20, 70, 10) Accuracy: 0.8152173913043478 Max: 0.8913043478260869
Procsessing: (20, 70, 30) Accuracy: 0.7771739130434783 Max: 0.8913043478260869
Procsessing: (20, 70, 40) Accuracy: 0.7934782608695652 Max: 0.8913043478260869
Procsessing: (20, 70, 50) Accuracy: 0.7608695652173914 Max: 0.8913043478260869
Procsessing: (20, 70, 60) Accuracy: 0.8206521739130435 Max: 0.8913043478260869
Procsessing: (20, 70, 80) Accuracy: 0.8206521739130435 Max: 0.8913043478260869
Procsessing: (20, 80, 10) Accuracy: 0.782608695652174 Max: 0.8913043478260869
Procsessing: (20, 80, 30) Accuracy: 0.7608695652173914 Max: 0.8913043478260869
Procsessing: (20, 80, 40) Accuracy: 0.7445652173913043 Max: 0.8913043478260869
Procsessing: (20, 80, 50) Accuracy: 0.7663043478260869 Max: 0.8913043478260869
Procsessing: (20, 80, 60) Accuracy: 0.8097826086956522 Max: 0.8913043478260869
Procsessing: (20, 80, 70) Accuracy: 0.7717391304347826 Max: 0.8913043478260869
Procsessing: (30, 10, 20) Accuracy: 0.782608695652174 Max: 0.8913043478260869
Procsessing: (30, 10, 40) Accuracy: 0.7934782608695652 Max: 0.8913043478260869
Procsessing: (30, 10, 50) Accuracy: 0.7989130434782609 Max: 0.8913043478260869
Procsessing: (30, 10, 60) Accuracy: 0.8260869565217391 Max: 0.8913043478260869
Procsessing: (30, 10, 70) Accuracy: 0.7934782608695652 Max: 0.8913043478260869
Procsessing: (30, 10, 80) Accuracy: 0.8315217391304348 Max: 0.8913043478260869
Procsessing: (30, 20, 10) Accuracy: 0.8315217391304348 Max: 0.8913043478260869
Procsessing: (30, 20, 40) Accuracy: 0.7989130434782609 Max: 0.8913043478260869
Procsessing: (30, 20, 50) Accuracy: 0.8152173913043478 Max: 0.8913043478260869
Procsessing: (30, 20, 60) Accuracy: 0.7880434782608695 Max: 0.8913043478260869
Procsessing: (30, 20, 70) Accuracy: 0.7771739130434783 Max: 0.8913043478260869
Procsessing: (30, 20, 80) Accuracy: 0.7880434782608695 Max: 0.8913043478260869
Procsessing: (30, 40, 10) Accuracy: 0.7663043478260869 Max: 0.8913043478260869
Procsessing: (30, 40, 20) Accuracy: 0.7880434782608695 Max: 0.8913043478260869
Procsessing: (30, 40, 50) Accuracy: 0.7880434782608695 Max: 0.8913043478260869
Procsessing: (30, 40, 60) Accuracy: 0.8043478260869565 Max: 0.8913043478260869
Procsessing: (30, 40, 70) Accuracy: 0.8260869565217391 Max: 0.8913043478260869
Procsessing: (30, 40, 80) Accuracy: 0.8206521739130435 Max: 0.8913043478260869
Procsessing: (30, 50, 10) Accuracy: 0.8260869565217391 Max: 0.8913043478260869
Procsessing: (30, 50, 20) Accuracy: 0.8478260869565217 Max: 0.8913043478260869
Procsessing: (30, 50, 40) Accuracy: 0.8152173913043478 Max: 0.8913043478260869
Procsessing: (30, 50, 60) Accuracy: 0.7717391304347826 Max: 0.8913043478260869
Procsessing: (30, 50, 70) Accuracy: 0.8369565217391305 Max: 0.8913043478260869
Procsessing: (30, 50, 80) Accuracy: 0.842391304347826 Max: 0.8913043478260869
Procsessing: (30, 60, 10) Accuracy: 0.8260869565217391 Max: 0.8913043478260869
Procsessing: (30, 60, 20) Accuracy: 0.7663043478260869 Max: 0.8913043478260869
Procsessing: (30, 60, 40) Accuracy: 0.8206521739130435 Max: 0.8913043478260869
Procsessing: (30, 60, 50) Accuracy: 0.782608695652174 Max: 0.8913043478260869
Procsessing: (30, 60, 70) Accuracy: 0.7663043478260869 Max: 0.8913043478260869
Procsessing: (30, 60, 80) Accuracy: 0.8369565217391305 Max: 0.8913043478260869
Procsessing: (30, 70, 10) Accuracy: 0.7934782608695652 Max: 0.8913043478260869
Procsessing: (30, 70, 20) Accuracy: 0.7771739130434783 Max: 0.8913043478260869
Procsessing: (30, 70, 40) Accuracy: 0.7989130434782609 Max: 0.8913043478260869
Procsessing: (30, 70, 50) Accuracy: 0.8097826086956522 Max: 0.8913043478260869
Procsessing: (30, 70, 60) Accuracy: 0.8097826086956522 Max: 0.8913043478260869
Procsessing: (30, 70, 80) Accuracy: 0.7663043478260869 Max: 0.8913043478260869
Procsessing: (30, 80, 10) Accuracy: 0.7934782608695652 Max: 0.8913043478260869
Procsessing: (30, 80, 20) Accuracy: 0.8043478260869565 Max: 0.8913043478260869
Procsessing: (30, 80, 40) Accuracy: 0.7608695652173914 Max: 0.8913043478260869
Procsessing: (30, 80, 50) Accuracy: 0.7934782608695652 Max: 0.8913043478260869
Procsessing: (30, 80, 60) Accuracy: 0.7880434782608695 Max: 0.8913043478260869
Procsessing: (30, 80, 70) Accuracy: 0.7445652173913043 Max: 0.8913043478260869
Procsessing: (40, 10, 20) Accuracy: 0.7880434782608695 Max: 0.8913043478260869
Procsessing: (40, 10, 30) Accuracy: 0.8206521739130435 Max: 0.8913043478260869
Procsessing: (40, 10, 50) Accuracy: 0.7771739130434783 Max: 0.8913043478260869
Procsessing: (40, 10, 60) Accuracy: 0.8152173913043478 Max: 0.8913043478260869
Procsessing: (40, 10, 70) Accuracy: 0.8043478260869565 Max: 0.8913043478260869
Procsessing: (40, 10, 80) Accuracy: 0.8260869565217391 Max: 0.8913043478260869
Procsessing: (40, 20, 10) Accuracy: 0.7989130434782609 Max: 0.8913043478260869
Procsessing: (40, 20, 30) Accuracy: 0.7771739130434783 Max: 0.8913043478260869
Procsessing: (40, 20, 50) Accuracy: 0.7663043478260869 Max: 0.8913043478260869
Procsessing: (40, 20, 60) Accuracy: 0.8152173913043478 Max: 0.8913043478260869
Procsessing: (40, 20, 70) Accuracy: 0.8369565217391305 Max: 0.8913043478260869
Procsessing: (40, 20, 80) Accuracy: 0.782608695652174 Max: 0.8913043478260869
Procsessing: (40, 30, 10) Accuracy: 0.8206521739130435 Max: 0.8913043478260869
Procsessing: (40, 30, 20) Accuracy: 0.7880434782608695 Max: 0.8913043478260869
Procsessing: (40, 30, 50) Accuracy: 0.7880434782608695 Max: 0.8913043478260869
Procsessing: (40, 30, 60) Accuracy: 0.7989130434782609 Max: 0.8913043478260869
Procsessing: (40, 30, 70) Accuracy: 0.7880434782608695 Max: 0.8913043478260869
Procsessing: (40, 30, 80) Accuracy: 0.8152173913043478 Max: 0.8913043478260869
Procsessing: (40, 50, 10) Accuracy: 0.8097826086956522 Max: 0.8913043478260869
Procsessing: (40, 50, 20) Accuracy: 0.7771739130434783 Max: 0.8913043478260869
Procsessing: (40, 50, 30) Accuracy: 0.8043478260869565 Max: 0.8913043478260869
Procsessing: (40, 50, 60) Accuracy: 0.8043478260869565 Max: 0.8913043478260869
Procsessing: (40, 50, 70) Accuracy: 0.8097826086956522 Max: 0.8913043478260869
Procsessing: (40, 50, 80) Accuracy: 0.8369565217391305 Max: 0.8913043478260869
Procsessing: (40, 60, 10) Accuracy: 0.8097826086956522 Max: 0.8913043478260869
Procsessing: (40, 60, 20) Accuracy: 0.7989130434782609 Max: 0.8913043478260869
Procsessing: (40, 60, 30) Accuracy: 0.8206521739130435 Max: 0.8913043478260869
Procsessing: (40, 60, 50) Accuracy: 0.842391304347826 Max: 0.8913043478260869
Procsessing: (40, 60, 70) Accuracy: 0.7934782608695652 Max: 0.8913043478260869
Procsessing: (40, 60, 80) Accuracy: 0.8152173913043478 Max: 0.8913043478260869
Procsessing: (40, 70, 10) Accuracy: 0.782608695652174 Max: 0.8913043478260869
Procsessing: (40, 70, 20) Accuracy: 0.782608695652174 Max: 0.8913043478260869
Procsessing: (40, 70, 30) Accuracy: 0.8152173913043478 Max: 0.8913043478260869
Procsessing: (40, 70, 50) Accuracy: 0.7663043478260869 Max: 0.8913043478260869
Procsessing: (40, 70, 60) Accuracy: 0.842391304347826 Max: 0.8913043478260869
Procsessing: (40, 70, 80) Accuracy: 0.7880434782608695 Max: 0.8913043478260869
Procsessing: (40, 80, 10) Accuracy: 0.8206521739130435 Max: 0.8913043478260869
Procsessing: (40, 80, 20) Accuracy: 0.8043478260869565 Max: 0.8913043478260869
Procsessing: (40, 80, 30) Accuracy: 0.8369565217391305 Max: 0.8913043478260869
Procsessing: (40, 80, 50) Accuracy: 0.8152173913043478 Max: 0.8913043478260869
Procsessing: (40, 80, 60) Accuracy: 0.782608695652174 Max: 0.8913043478260869
Procsessing: (40, 80, 70) Accuracy: 0.8315217391304348 Max: 0.8913043478260869
Procsessing: (50, 10, 20) Accuracy: 0.8369565217391305 Max: 0.8913043478260869
Procsessing: (50, 10, 30) Accuracy: 0.8369565217391305 Max: 0.8913043478260869
Procsessing: (50, 10, 40) Accuracy: 0.8260869565217391 Max: 0.8913043478260869
Procsessing: (50, 10, 60) Accuracy: 0.842391304347826 Max: 0.8913043478260869
Procsessing: (50, 10, 70) Accuracy: 0.8260869565217391 Max: 0.8913043478260869
Procsessing: (50, 10, 80) Accuracy: 0.7771739130434783 Max: 0.8913043478260869
Procsessing: (50, 20, 10) Accuracy: 0.7989130434782609 Max: 0.8913043478260869
Procsessing: (50, 20, 30) Accuracy: 0.8478260869565217 Max: 0.8913043478260869
Procsessing: (50, 20, 40) Accuracy: 0.8097826086956522 Max: 0.8913043478260869
Procsessing: (50, 20, 60) Accuracy: 0.7934782608695652 Max: 0.8913043478260869
Procsessing: (50, 20, 70) Accuracy: 0.8369565217391305 Max: 0.8913043478260869
Procsessing: (50, 20, 80) Accuracy: 0.7989130434782609 Max: 0.8913043478260869
Procsessing: (50, 30, 10) Accuracy: 0.8043478260869565 Max: 0.8913043478260869
Procsessing: (50, 30, 20) Accuracy: 0.782608695652174 Max: 0.8913043478260869
Procsessing: (50, 30, 40) Accuracy: 0.8478260869565217 Max: 0.8913043478260869
Procsessing: (50, 30, 60) Accuracy: 0.8043478260869565 Max: 0.8913043478260869
Procsessing: (50, 30, 70) Accuracy: 0.7989130434782609 Max: 0.8913043478260869
Procsessing: (50, 30, 80) Accuracy: 0.8152173913043478 Max: 0.8913043478260869
Procsessing: (50, 40, 10) Accuracy: 0.8206521739130435 Max: 0.8913043478260869
Procsessing: (50, 40, 20) Accuracy: 0.7880434782608695 Max: 0.8913043478260869
Procsessing: (50, 40, 30) Accuracy: 0.7880434782608695 Max: 0.8913043478260869
Procsessing: (50, 40, 60) Accuracy: 0.8260869565217391 Max: 0.8913043478260869
Procsessing: (50, 40, 70) Accuracy: 0.7717391304347826 Max: 0.8913043478260869
Procsessing: (50, 40, 80) Accuracy: 0.7934782608695652 Max: 0.8913043478260869
Procsessing: (50, 60, 10) Accuracy: 0.7934782608695652 Max: 0.8913043478260869
Procsessing: (50, 60, 20) Accuracy: 0.7934782608695652 Max: 0.8913043478260869
Procsessing: (50, 60, 30) Accuracy: 0.782608695652174 Max: 0.8913043478260869
Procsessing: (50, 60, 40) Accuracy: 0.7934782608695652 Max: 0.8913043478260869
Procsessing: (50, 60, 70) Accuracy: 0.8043478260869565 Max: 0.8913043478260869
Procsessing: (50, 60, 80) Accuracy: 0.8206521739130435 Max: 0.8913043478260869
Procsessing: (50, 70, 10) Accuracy: 0.7989130434782609 Max: 0.8913043478260869
Procsessing: (50, 70, 20) Accuracy: 0.8152173913043478 Max: 0.8913043478260869
Procsessing: (50, 70, 30) Accuracy: 0.8315217391304348 Max: 0.8913043478260869
Procsessing: (50, 70, 40) Accuracy: 0.8260869565217391 Max: 0.8913043478260869
Procsessing: (50, 70, 60) Accuracy: 0.8097826086956522 Max: 0.8913043478260869
Procsessing: (50, 70, 80) Accuracy: 0.8043478260869565 Max: 0.8913043478260869
Procsessing: (50, 80, 10) Accuracy: 0.7934782608695652 Max: 0.8913043478260869
Procsessing: (50, 80, 20) Accuracy: 0.7934782608695652 Max: 0.8913043478260869
Procsessing: (50, 80, 30) Accuracy: 0.8260869565217391 Max: 0.8913043478260869
Procsessing: (50, 80, 40) Accuracy: 0.7771739130434783 Max: 0.8913043478260869
Procsessing: (50, 80, 60) Accuracy: 0.782608695652174 Max: 0.8913043478260869
Procsessing: (50, 80, 70) Accuracy: 0.8043478260869565 Max: 0.8913043478260869
Procsessing: (60, 10, 20) Accuracy: 0.8152173913043478 Max: 0.8913043478260869
Procsessing: (60, 10, 30) Accuracy: 0.7934782608695652 Max: 0.8913043478260869
Procsessing: (60, 10, 40) Accuracy: 0.8097826086956522 Max: 0.8913043478260869
Procsessing: (60, 10, 50) Accuracy: 0.8152173913043478 Max: 0.8913043478260869
Procsessing: (60, 10, 70) Accuracy: 0.7663043478260869 Max: 0.8913043478260869
Procsessing: (60, 10, 80) Accuracy: 0.8097826086956522 Max: 0.8913043478260869
Procsessing: (60, 20, 10) Accuracy: 0.842391304347826 Max: 0.8913043478260869
Procsessing: (60, 20, 30) Accuracy: 0.8043478260869565 Max: 0.8913043478260869
Procsessing: (60, 20, 40) Accuracy: 0.8097826086956522 Max: 0.8913043478260869
Procsessing: (60, 20, 50) Accuracy: 0.7934782608695652 Max: 0.8913043478260869
Procsessing: (60, 20, 70) Accuracy: 0.8369565217391305 Max: 0.8913043478260869
Procsessing: (60, 20, 80) Accuracy: 0.7880434782608695 Max: 0.8913043478260869
Procsessing: (60, 30, 10) Accuracy: 0.7717391304347826 Max: 0.8913043478260869
Procsessing: (60, 30, 20) Accuracy: 0.8369565217391305 Max: 0.8913043478260869
Procsessing: (60, 30, 40) Accuracy: 0.8260869565217391 Max: 0.8913043478260869
Procsessing: (60, 30, 50) Accuracy: 0.8152173913043478 Max: 0.8913043478260869
Procsessing: (60, 30, 70) Accuracy: 0.8260869565217391 Max: 0.8913043478260869
Procsessing: (60, 30, 80) Accuracy: 0.8206521739130435 Max: 0.8913043478260869
Procsessing: (60, 40, 10) Accuracy: 0.7554347826086957 Max: 0.8913043478260869
Procsessing: (60, 40, 20) Accuracy: 0.8043478260869565 Max: 0.8913043478260869
Procsessing: (60, 40, 30) Accuracy: 0.8206521739130435 Max: 0.8913043478260869
Procsessing: (60, 40, 50) Accuracy: 0.8097826086956522 Max: 0.8913043478260869
Procsessing: (60, 40, 70) Accuracy: 0.8206521739130435 Max: 0.8913043478260869
Procsessing: (60, 40, 80) Accuracy: 0.7880434782608695 Max: 0.8913043478260869
Procsessing: (60, 50, 10) Accuracy: 0.8152173913043478 Max: 0.8913043478260869
Procsessing: (60, 50, 20) Accuracy: 0.8260869565217391 Max: 0.8913043478260869
Procsessing: (60, 50, 30) Accuracy: 0.7989130434782609 Max: 0.8913043478260869
Procsessing: (60, 50, 40) Accuracy: 0.7989130434782609 Max: 0.8913043478260869
Procsessing: (60, 50, 70) Accuracy: 0.8369565217391305 Max: 0.8913043478260869
Procsessing: (60, 50, 80) Accuracy: 0.8260869565217391 Max: 0.8913043478260869
Procsessing: (60, 70, 10) Accuracy: 0.8097826086956522 Max: 0.8913043478260869
Procsessing: (60, 70, 20) Accuracy: 0.8097826086956522 Max: 0.8913043478260869
Procsessing: (60, 70, 30) Accuracy: 0.8097826086956522 Max: 0.8913043478260869
Procsessing: (60, 70, 40) Accuracy: 0.7989130434782609 Max: 0.8913043478260869
Procsessing: (60, 70, 50) Accuracy: 0.7771739130434783 Max: 0.8913043478260869
Procsessing: (60, 70, 80) Accuracy: 0.7880434782608695 Max: 0.8913043478260869
Procsessing: (60, 80, 10) Accuracy: 0.7880434782608695 Max: 0.8913043478260869
Procsessing: (60, 80, 20) Accuracy: 0.8097826086956522 Max: 0.8913043478260869
Procsessing: (60, 80, 30) Accuracy: 0.7934782608695652 Max: 0.8913043478260869
Procsessing: (60, 80, 40) Accuracy: 0.7880434782608695 Max: 0.8913043478260869
Procsessing: (60, 80, 50) Accuracy: 0.8097826086956522 Max: 0.8913043478260869
Procsessing: (60, 80, 70) Accuracy: 0.8532608695652174 Max: 0.8913043478260869
Procsessing: (70, 10, 20) Accuracy: 0.8043478260869565 Max: 0.8913043478260869
Procsessing: (70, 10, 30) Accuracy: 0.8695652173913043 Max: 0.8913043478260869
Procsessing: (70, 10, 40) Accuracy: 0.8260869565217391 Max: 0.8913043478260869
Procsessing: (70, 10, 50) Accuracy: 0.8097826086956522 Max: 0.8913043478260869
Procsessing: (70, 10, 60) Accuracy: 0.8206521739130435 Max: 0.8913043478260869
Procsessing: (70, 10, 80) Accuracy: 0.8315217391304348 Max: 0.8913043478260869
